O14977	decarboxylase
A0A0G2JP03	immunoglobulin receptor superfamily
Q8NGP3	transmembrane signal receptor
A0A0C4DH29	immunoglobulin
Q8NH87	G-protein coupled receptor
P17026	C2H2 zinc finger transcription factor
P0CK96	secondary carrier transporter
Q96BD0	transporter
P45984	non-receptor serine/threonine protein kinase
O60927	ubiquitin-protein ligase
Q12951	winged helix/forkhead transcription factor
Q6NVY1	hydrolase
P22061	methyltransferase
O00629	transporter
P82914	ribosomal protein
Q8IXT5	RNA splicing factor
Q9BSK0	membrane traffic protein
Q12891	glycosidase
Q96MX3	C2H2 zinc finger transcription factor
Q8NGG8	transmembrane signal receptor
P47898	G-protein coupled receptor
A0A0A0MRZ8	immunoglobulin
O43900	scaffold/adaptor protein
Q92581	secondary carrier transporter
Q14814	MADS box transcription factor
O95007	transmembrane signal receptor
P0CG37	intercellular signal molecule
P55795	RNA splicing factor
P05107	integrin
Q9UKF5	metalloprotease
O43236	cytoskeletal protein
Q8IZJ6	oxidoreductase
Q9Y297	scaffold/adaptor protein
P49441	phosphatase
Q8NEB9	kinase
Q9NVA2	cytoskeletal protein
Q9UBN6	transmembrane signal receptor
P13236	cytokine
Q96RT7	non-motor microtubule binding protein
Q5VWZ2	phospholipase
Q8NGL0	transmembrane signal receptor
Q8IVJ1	secondary carrier transporter
Q9UKF2	metalloprotease
Q96BI1	secondary carrier transporter
Q6UXM1	transmembrane signal receptor
B7ZC32	microtubule binding motor protein
O96000	oxidoreductase
P55345	protein modifying enzyme
Q9BR01	transferase
P23193	general transcription factor
Q2T9J0	serine protease
Q6ZSI9	cysteine protease
Q96GP6	membrane traffic protein
P45983	non-receptor serine/threonine protein kinase
Q13107	cysteine protease
Q8NBI5	amino acid transporter
Q8N142	ligase
Q09161	RNA splicing factor
Q969R5	chromatin/chromatin-binding, or -regulatory protein
O60506	RNA metabolism protein
P01031	protease inhibitor
O60337	ubiquitin-protein ligase
P22670	winged helix/forkhead transcription factor
Q8IUC8	glycosyltransferase
O00214	extracellular matrix protein
Q9NXE4	phosphodiesterase
Q8WUS8	dehydratase
P43268	winged helix/forkhead transcription factor
Q9UG01	structural protein
Q6UXB2	chemokine
P67870	kinase modulator
Q96KR1	RNA metabolism protein
Q96JT2	secondary carrier transporter
Q6UB28	metalloprotease
P49356	acyltransferase
P01766	immunoglobulin
O43683	non-receptor serine/threonine protein kinase
Q13607	transmembrane signal receptor
Q9NQX4	actin binding motor protein
P09525	calcium-binding protein
A0A075B6S9	immunoglobulin
H3BUK9	membrane traffic protein
O95231	homeodomain transcription factor
O14493	tight junction
Q92832	calcium-binding protein
Q9GZN6	primary active transporter
Q96RC9	transmembrane signal receptor
Q9P2U8	secondary carrier transporter
P00749	serine protease
Q6UWV7	scaffold/adaptor protein
Q9BPX5	actin or actin-binding cytoskeletal protein
Q9HCB6	cell adhesion molecule
Q6IE38	protease inhibitor
Q6NXT2	histone
P50552	scaffold/adaptor protein
Q5H9I0	DNA-binding transcription factor
Q9BQI0	calmodulin-related
O15068	guanyl-nucleotide exchange factor
O43396	oxidoreductase
Q9Y5E8	cadherin
P29622	protease inhibitor
P04217	immunoglobulin receptor superfamily
Q05940	secondary carrier transporter
Q6PIU2	deacetylase
Q13541	translation initiation factor
B7ZLF3	C2H2 zinc finger transcription factor
Q6ZMV5	ATP synthase
Q9NZN3	membrane traffic protein
Q9P2P5	ubiquitin-protein ligase
Q9UKP6	G-protein coupled receptor
P80404	transaminase
Q9NP95	growth factor
O60683	chaperone
Q7Z3Z3	translation initiation factor
Q5TA31	ubiquitin-protein ligase
O15432	secondary carrier transporter
P55884	translation initiation factor
Q8N6Y1	cadherin
A0A0B4J275	immunoglobulin receptor superfamily
O95373	transporter
Q8WW62	vesicle coat protein
O95236	apolipoprotein
A6NCL2	protein-binding activity modulator
Q96CF2	membrane traffic protein
P28039	hydrolase
P49771	cytokine
Q9NXZ1	RNA helicase
P35250	DNA-directed DNA polymerase
P35716	HMG box transcription factor
O00303	translation initiation factor
Q8WZ84	transmembrane signal receptor
O14804	G-protein coupled receptor
O15060	C2H2 zinc finger transcription factor
Q6ZRI0	extracellular matrix protein
Q9UBC1	protein-binding activity modulator
A8MVZ5	immunoglobulin receptor superfamily
Q96IY4	metalloprotease
Q9UGN4	immunoglobulin receptor superfamily
Q99999	transferase
Q96CG8	oxygenase
Q9UMX2	protein-binding activity modulator
Q93038	transmembrane signal receptor
Q9UH73	DNA-binding transcription factor
P31639	secondary carrier transporter
O43663	non-motor microtubule binding protein
Q96QI5	transferase
A6NL08	transmembrane signal receptor
A6NFU0	immunoglobulin superfamily cell adhesion molecule
P30953	transmembrane signal receptor
Q15858	voltage-gated ion channel
Q8NE71	translation elongation factor
P0DP74	antimicrobial response protein
P0C5Y9	histone
Q8N568	non-receptor serine/threonine protein kinase
P14314	protein-binding activity modulator
P02585	actin or actin-binding cytoskeletal protein
Q8TF46	exoribonuclease
P48739	transporter
A6NKT7	scaffold/adaptor protein
Q14162	membrane traffic protein
Q14524	voltage-gated ion channel
Q9Y5W7	scaffold/adaptor protein
P50336	oxidase
Q9HA47	nucleotide kinase
Q8TDR2	non-receptor serine/threonine protein kinase
Q9Y608	DNA-binding transcription factor
Q6UW88	growth factor
Q9NRD0	guanyl-nucleotide exchange factor
Q9H2F3	dehydratase
P39060	extracellular matrix structural protein
O43194	G-protein coupled receptor
P25774	cysteine protease
Q6UXK5	transmembrane signal receptor
O14792	transferase
P55008	calmodulin-related
Q7RTV3	C2H2 zinc finger transcription factor
O75581	apolipoprotein
Q8IWS0	DNA metabolism protein
P55083	intercellular signal molecule
Q96QD8	amino acid transporter
Q16630	RNA processing factor
P09936	cysteine protease
P11217	glycosyltransferase
Q969I3	acyltransferase
Q13435	RNA splicing factor
P46091	G-protein coupled receptor
Q8WXX0	microtubule binding motor protein
P00488	transferase
Q6P4F7	GTPase-activating protein
O14764	ligand-gated ion channel
P13667	chaperone
Q9BYG5	tight junction
Q14563	membrane-bound signaling molecule
A0A0A6YYL3	membrane traffic protein
Q14203	chaperone
P0DPD7	methyltransferase
Q3ZCM7	tubulin
Q12756	microtubule binding motor protein
A0A096LPK6	DNA methyltransferase
P19429	non-motor actin binding protein
Q9UHQ9	reductase
Q8IZM8	C2H2 zinc finger transcription factor
P15812	major histocompatibility complex protein
Q8NEF9	RNA metabolism protein
Q15070	transporter
P02652	apolipoprotein
P13501	cytokine
Q16526	DNA photolyase
Q9HD45	transporter
Q9NRA1	growth factor
Q9HC98	non-receptor serine/threonine protein kinase
P09661	RNA splicing factor
Q9NRD8	oxidase
Q86VH4	transmembrane signal receptor
Q9UNI1	serine protease
Q9UKT9	C2H2 zinc finger transcription factor
Q8NE62	oxidoreductase
Q9Y676	ribosomal protein
A9QM74	transporter
P40425	homeodomain transcription factor
P08651	DNA-binding transcription factor
Q96PT3	homeodomain transcription factor
P40937	DNA-directed DNA polymerase
Q15622	transmembrane signal receptor
A6NEC2	metalloprotease
Q6UXD7	secondary carrier transporter
Q5T7N3	non-motor actin binding protein
O94768	non-receptor serine/threonine protein kinase
Q7Z6V5	deaminase
Q16787	extracellular matrix protein
P45954	dehydrogenase
P50453	protease inhibitor
O15321	transporter
Q9BWP8	surfactant
Q6MZM0	oxidase
Q6ZSS3	C2H2 zinc finger transcription factor
Q70Z44	ligand-gated ion channel
O43497	voltage-gated ion channel
Q7Z5H5	transmembrane signal receptor
Q7Z3Z4	translation initiation factor
Q16663	cytokine
Q16795	oxidoreductase
Q96MT3	scaffold/adaptor protein
P22612	non-receptor serine/threonine protein kinase
Q14654	ion channel
P35080	non-motor actin binding protein
P47890	transmembrane signal receptor
A2RU54	homeodomain transcription factor
Q16828	protein phosphatase
Q9NWB1	RNA splicing factor
Q9UBM1	methyltransferase
O43295	GTPase-activating protein
Q9BS40	protease inhibitor
Q5TGS1	basic helix-loop-helix transcription factor
Q14CZ8	immunoglobulin receptor superfamily
P19875	chemokine
Q9Y534	RNA metabolism protein
Q9NR34	protein modifying enzyme
Q8NG06	ubiquitin-protein ligase
P48039	G-protein coupled receptor
Q9BY77	RNA metabolism protein
Q9Y2C3	glycosyltransferase
Q6JEL2	scaffold/adaptor protein
P68106	chaperone
P42025	actin and actin related protein
P16442	glycosyltransferase
P31323	kinase modulator
Q13905	guanyl-nucleotide exchange factor
Q9UNA3	transferase
P78324	transmembrane signal receptor
P49736	DNA metabolism protein
Q8NHC4	G-protein coupled receptor
Q96R30	transmembrane signal receptor
Q99733	chromatin/chromatin-binding, or -regulatory protein
P62805	histone
Q9UJU3	C2H2 zinc finger transcription factor
P32243	homeodomain transcription factor
A6NIM6	transporter
Q14832	G-protein coupled receptor
Q96PB1	acetyltransferase
Q3KRA9	oxygenase
Q8TAP8	phosphatase modulator
P05230	growth factor
A0A075B6I3	immunoglobulin
Q8NGE7	G-protein coupled receptor
Q8N6Y2	transmembrane signal receptor
P12643	growth factor
Q9BQY4	homeodomain transcription factor
A6NNE9	ubiquitin-protein ligase
Q8N988	C2H2 zinc finger transcription factor
Q13885	tubulin
Q9UBX5	extracellular matrix structural protein
Q9NQS5	G-protein coupled receptor
Q8IY57	transcription cofactor
Q56NI9	acetyltransferase
O75636	intercellular signal molecule
Q8TEY7	cysteine protease
O60383	growth factor
Q06055	ATP synthase
P29973	ligand-gated ion channel
Q9NPC4	transferase
Q12904	translational protein
P35269	general transcription factor
Q9NPC3	ubiquitin-protein ligase
Q14738	protein phosphatase
O95248	phosphatase
Q14141	cytoskeletal protein
Q9NWM8	chaperone
Q9Y228	scaffold/adaptor protein
Q14565	DNA metabolism protein
Q9NP56	phosphodiesterase
O60911	cysteine protease
Q30KQ7	antimicrobial response protein
P30989	G-protein coupled receptor
P23219	oxygenase
O00470	homeodomain transcription factor
Q8TAA3	protease
O95985	DNA metabolism protein
O00541	RNA metabolism protein
Q495T6	metalloprotease
Q5VVQ6	cysteine protease
Q03001	intermediate filament binding protein
Q96KT7	transporter
Q8NHW4	cytokine
P50406	G-protein coupled receptor
Q5NDL2	glycosyltransferase
P08047	C2H2 zinc finger transcription factor
P55201	zinc finger transcription factor
P30837	dehydrogenase
P37198	transporter
Q2M3G4	actin or actin-binding cytoskeletal protein
Q7KZN9	chaperone
P19367	kinase
Q6UXR4	protease inhibitor
Q9NRJ7	cadherin
Q99471	chaperone
P30511	major histocompatibility complex protein
P13765	major histocompatibility complex protein
Q9Y5H4	cadherin
P28482	non-receptor serine/threonine protein kinase
P54289	voltage-gated ion channel
Q92847	G-protein coupled receptor
P20849	extracellular matrix structural protein
Q8N5D6	glycosyltransferase
Q9C019	ubiquitin-protein ligase
O75355	nucleotide phosphatase
Q6GPI1	serine protease
Q6P4A7	primary active transporter
Q9BZP6	glycosidase
Q9UPU3	membrane traffic protein
Q8NH18	G-protein coupled receptor
O75113	endoribonuclease
Q9P1A2	phosphatase modulator
Q9Y6Y0	scaffold/adaptor protein
Q9NR19	ligase
Q6NUJ1	scaffold/adaptor protein
P30926	ligand-gated ion channel
Q9BU89	lyase
Q9BZD4	non-motor microtubule binding protein
P27539	growth factor
Q9Y6X1	chaperone
Q04727	transcription cofactor
Q9NPC2	ion channel
P13284	reductase
Q8IUC1	structural protein
O43240	serine protease
Q9Y3M9	C2H2 zinc finger transcription factor
O00341	primary active transporter
Q9H0U3	glycosyltransferase
P12018	immunoglobulin
P49754	membrane traffic protein
Q8NGS0	transmembrane signal receptor
O60909	glycosyltransferase
Q99608	scaffold/adaptor protein
P10997	peptide hormone
Q99418	guanyl-nucleotide exchange factor
Q96P65	G-protein coupled receptor
A6NHN0	extracellular matrix structural protein
P55259	transmembrane signal receptor
Q7RTY0	transporter
Q5T6S3	chromatin/chromatin-binding, or -regulatory protein
Q9HB31	homeodomain transcription factor
Q92730	small GTPase
Q8NDL9	metalloprotease
P53992	vesicle coat protein
Q3SXM5	dehydrogenase
P47897	aminoacyl-tRNA synthetase
Q96MA6	nucleotide kinase
Q8IWA5	secondary carrier transporter
Q9UKN1	cell adhesion molecule
O14818	protease
O15211	guanyl-nucleotide exchange factor
O43169	oxidoreductase
O95989	phosphatase
Q8NH54	transmembrane signal receptor
Q15437	vesicle coat protein
Q6GMV1	glycosyltransferase
P30419	transferase
P06730	translation initiation factor
O94761	DNA helicase
A0A0A0MS14	immunoglobulin
Q08257	oxidoreductase
P45880	voltage-gated ion channel
P61088	ubiquitin-protein ligase
Q9H1B4	RNA metabolism protein
O60888	primary active transporter
P50221	homeodomain transcription factor
Q96SC8	DNA-binding transcription factor
P56537	translation initiation factor
O60331	kinase
Q3B726	DNA-directed RNA polymerase
O43680	basic helix-loop-helix transcription factor
Q8N392	GTPase-activating protein
Q9P241	primary active transporter
A0JP26	membrane traffic protein
Q3MJ16	phospholipase
O95633	protease inhibitor
P0DKL9	small GTPase
Q6XYB7	homeodomain transcription factor
Q05315	extracellular matrix protein
Q99814	basic helix-loop-helix transcription factor
A6NDG6	phosphatase
P43626	immunoglobulin receptor superfamily
P34972	G-protein coupled receptor
Q8NH76	transmembrane signal receptor
Q96D09	basic helix-loop-helix transcription factor
P01568	interferon superfamily
Q9NZ32	actin and actin related protein
P13639	translation elongation factor
Q8N6M0	cysteine protease
Q96BW1	nucleotide kinase
Q9P2F9	C2H2 zinc finger transcription factor
Q99747	membrane traffic protein
Q96A70	decarboxylase
Q8N8N7	reductase
O00748	esterase
Q15075	membrane trafficking regulatory protein
Q96PB8	transmembrane signal receptor
P01597	immunoglobulin
O14990	phosphatase inhibitor
Q8IW41	non-receptor serine/threonine protein kinase
Q9C0I1	phosphatase
Q8N8W4	phospholipase
Q9BZD2	transporter
Q9BW60	acyltransferase
P24903	oxygenase
Q9UKF7	transporter
A4FU01	phosphatase
P68036	ubiquitin-protein ligase
Q96AJ9	SNARE protein
P29017	major histocompatibility complex protein
Q13670	DNA metabolism protein
P03897	oxidoreductase
Q15916	C2H2 zinc finger transcription factor
P0DP03	immunoglobulin
Q96C36	reductase
Q8TB24	guanyl-nucleotide exchange factor
P43355	scaffold/adaptor protein
Q9BSY9	cysteine protease
Q8IZC7	C2H2 zinc finger transcription factor
Q15493	esterase
Q9NTI5	chromatin/chromatin-binding, or -regulatory protein
Q15139	non-receptor serine/threonine protein kinase
Q9NP85	cytoskeletal protein
Q5JZY3	transmembrane signal receptor
Q9BW85	RNA splicing factor
Q8WXF1	RNA metabolism protein
P63104	scaffold/adaptor protein
Q8TD46	transmembrane signal receptor
Q15691	non-motor microtubule binding protein
Q13542	translation initiation factor
Q8NFJ5	G-protein coupled receptor
P78413	homeodomain transcription factor
Q9Y680	chaperone
A8MT65	C2H2 zinc finger transcription factor
P15559	oxidoreductase
Q86UR1	protein-binding activity modulator
Q8TBE1	membrane traffic protein
Q9NP08	homeodomain transcription factor
P35916	transmembrane signal receptor
Q9NR56	RNA splicing factor
P03905	oxidoreductase
Q96HU8	small GTPase
P62502	transfer/carrier protein
Q08174	cadherin
O94832	actin binding motor protein
P51553	dehydrogenase
Q96PV0	GTPase-activating protein
Q15006	chaperone
P01033	protease inhibitor
Q9BYM8	ubiquitin-protein ligase
Q96C23	epimerase/racemase
Q8TBJ5	C2H2 zinc finger transcription factor
O15042	RNA processing factor
P06702	calmodulin-related
Q08629	extracellular matrix glycoprotein
Q86YR6	membrane traffic protein
O75394	ribosomal protein
Q16719	hydrolase
Q8N3Z0	serine protease
Q9P0U1	primary active transporter
Q8WXF7	heterotrimeric G-protein
Q9UHJ3	chromatin/chromatin-binding, or -regulatory protein
Q04941	membrane traffic protein
Q6PIS1	transporter
P51858	transcription cofactor
Q92793	histone modifying enzyme
Q01804	cysteine protease
P45379	actin binding motor protein
O60447	GTPase-activating protein
Q9NU19	GTPase-activating protein
Q99453	homeodomain transcription factor
Q9HCR9	phosphodiesterase
Q8TBP0	GTPase-activating protein
Q12974	protein phosphatase
Q08623	phosphatase
Q96LM9	transferase
Q9H3H1	RNA processing factor
Q86WK9	G-protein coupled receptor
P58294	peptide hormone
Q96KK3	voltage-gated ion channel
Q5UCC4	chromatin/chromatin-binding, or -regulatory protein
Q9Y5S8	oxidase
P0C7Q6	transporter
Q5RKV6	exoribonuclease
P51800	ion channel
P01178	neuropeptide
P08246	serine protease
P17022	C2H2 zinc finger transcription factor
Q8NG76	transmembrane signal receptor
Q13571	transporter
O14828	transfer/carrier protein
P00491	nucleotide kinase
P27815	phosphodiesterase
P41159	peptide hormone
Q92485	phosphodiesterase
Q9BXT4	scaffold/adaptor protein
Q96J94	translation initiation factor
Q93063	glycosyltransferase
C9J202	glycosyltransferase
Q99525	histone
Q8N859	DNA-binding transcription factor
P18621	ribosomal protein
Q8IZC4	non-motor actin binding protein
Q8NG08	RNA helicase
P04001	G-protein coupled receptor
Q9C026	ubiquitin-protein ligase
Q9NXL9	DNA metabolism protein
Q9BX68	nucleotide phosphatase
P16233	lipase
B5MD39	hydrolase
Q7LFX5	transferase
Q6Q8B3	transmembrane signal receptor
Q2VIQ3	microtubule binding motor protein
P34913	hydrolase
Q9UHR5	DNA-binding transcription factor
Q96MM3	C2H2 zinc finger transcription factor
O75953	chaperone
P14679	oxygenase
P17028	C2H2 zinc finger transcription factor
O75177	transcription cofactor
P27987	kinase
Q7Z7H5	vesicle coat protein
Q12791	ion channel
P38117	oxidoreductase
Q96HF1	transmembrane signal receptor
P33947	membrane trafficking regulatory protein
P49407	scaffold/adaptor protein
Q99633	RNA splicing factor
P11172	transferase
P05023	primary active transporter
Q9BSA4	ion channel
Q86YB8	oxidoreductase
Q96FG2	scaffold/adaptor protein
P11413	dehydrogenase
Q8WV44	ubiquitin-protein ligase
P30874	G-protein coupled receptor
O15119	Rel homology transcription factor
P50539	basic helix-loop-helix transcription factor
P14616	transmembrane signal receptor
Q13126	nucleotide kinase
Q13131	non-receptor serine/threonine protein kinase
P42224	DNA-binding transcription factor
P54107	defense/immunity protein
Q6P2Q9	RNA splicing factor
Q9BRY0	secondary carrier transporter
Q8NBI6	transferase
Q9HCY8	calmodulin-related
Q7RTN6	non-receptor serine/threonine protein kinase
Q96GM8	mRNA polyadenylation factor
O95500	tight junction
P54756	transmembrane signal receptor
Q96HR9	membrane traffic protein
Q99972	structural protein
P01148	peptide hormone
A6NHG9	G-protein coupled receptor
Q9UNZ2	protein-binding activity modulator
P05177	oxygenase
Q8TE23	G-protein coupled receptor
Q9Y581	peptide hormone
Q14602	DNA-binding transcription factor
P26572	protein modifying enzyme
O75771	DNA metabolism protein
P50747	ligase
Q16831	nucleotide kinase
O60285	non-receptor serine/threonine protein kinase
P56180	protein phosphatase
Q9NYF8	nucleic acid metabolism protein
O60783	ribosomal protein
Q8IY49	G-protein coupled receptor
O75521	transfer/carrier protein
Q8NH01	transmembrane signal receptor
Q9HCU5	guanyl-nucleotide exchange factor
P20042	translation initiation factor
Q6ZRH7	ion channel
Q9NVM4	protein modifying enzyme
P22557	transaminase
Q12864	cadherin
P55735	transporter
P19404	dehydrogenase
Q9HAU5	RNA metabolism protein
P48634	RNA metabolism protein
O43709	methyltransferase
Q15413	ligand-gated ion channel
Q9NY84	hydrolase
Q9H788	defense/immunity protein
Q9BTC8	homeodomain transcription factor
A6NHM9	hydroxylase
Q6UXI7	extracellular matrix structural protein
P55103	growth factor
P16083	oxidoreductase
Q8NBZ7	decarboxylase
Q9H237	acetyltransferase
P05452	intercellular signal molecule
P58180	transmembrane signal receptor
Q06730	C2H2 zinc finger transcription factor
Q695T7	primary active transporter
O00142	nucleotide kinase
O43298	non-motor actin binding protein
P30307	protein phosphatase
P53999	general transcription factor
P16403	histone
O43681	transporter
P09871	serine protease
Q3V6T2	membrane traffic protein
O94766	glycosyltransferase
P51809	SNARE protein
Q6NT32	esterase
A0A0A6YYC5	immunoglobulin
Q96NJ6	C2H2 zinc finger transcription factor
Q8NH42	transmembrane signal receptor
Q9H489	chromatin/chromatin-binding, or -regulatory protein
O43593	histone modifying enzyme
Q92905	translation initiation factor
Q96Q91	secondary carrier transporter
Q9HA64	kinase
Q6ZNG1	C2H2 zinc finger transcription factor
Q9H583	RNA metabolism protein
Q9H1A7	DNA-directed RNA polymerase
Q9Y5Q5	apolipoprotein
Q12933	scaffold/adaptor protein
Q9NWY4	histone modifying enzyme
P23025	damaged DNA-binding protein
Q01844	RNA metabolism protein
P63151	protein phosphatase
Q15102	protein modifying enzyme
Q8TC92	oxidoreductase
P31040	dehydrogenase
P01825	immunoglobulin
P00395	oxidase
Q9Y2I2	extracellular matrix protein
P11229	G-protein coupled receptor
Q5UE93	kinase modulator
O75191	carbohydrate kinase
Q86YZ3	cytoskeletal protein
P62258	scaffold/adaptor protein
O60476	protein modifying enzyme
O43692	defense/immunity protein
Q9NQN1	transmembrane signal receptor
